direction_type,position_mode,layer,seed,split,alpha,countries,blocks,mean_total_margin,mean_avg_token_margin,mean_delta_total_margin,mean_delta_avg_token_margin,pairwise_total_accuracy,pairwise_avg_token_accuracy,block_exact_avg_token_accuracy,block_one_correct_avg_token_rate,block_zero_correct_avg_token_rate,ci_unit,delta_avg_token_margin_ci_low,delta_avg_token_margin_ci_high,prefers_correct_avg_token_ci_low,prefers_correct_avg_token_ci_high,block_exact_accuracy_ci_low,block_exact_accuracy_ci_high,bootstrap_samples
learned_probe,all,6,42,all_countries,-2.0,76,38,2.7316408738089004,2.1062877829715894,-0.07423422438020415,-0.061618815905340074,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,-0.074659027356293,-0.048884019430257455,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
learned_probe,all,6,42,heldout_countries,-2.0,24,12,2.7444230495004454,2.015060215581689,-0.07653652081686835,-0.06399604312967609,0.75,0.625,0.25,0.75,0.0,pair_id_block,-0.09571881387672264,-0.034354892100791845,0.5,0.75,0.0,0.5,2000
learned_probe,all,6,42,all_countries,-1.0,76,38,2.7685093190800614,2.1369279213967043,-0.03736577910904324,-0.030978677480225193,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,-0.03750675851500813,-0.024585785059952212,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
learned_probe,all,6,42,heldout_countries,-1.0,24,12,2.7823649266302746,2.046841853910116,-0.03859464368703885,-0.032214404801249534,0.75,0.625,0.25,0.75,0.0,pair_id_block,-0.04810055224537377,-0.017362282013484113,0.5,0.75,0.0,0.5,2000
learned_probe,all,6,42,all_countries,0.0,76,38,2.805875760714828,2.1679069433463947,0.0,0.0,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,0.0,0.0,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
learned_probe,all,6,42,heldout_countries,0.0,24,12,2.8209607061816087,2.079057083228056,0.0,0.0,0.75,0.625,0.25,0.75,0.0,pair_id_block,0.0,0.0,0.5,0.75,0.0,0.5,2000
learned_probe,all,6,42,all_countries,1.0,76,38,2.843731878633608,2.1992178507759377,0.03785611791877987,0.031310907429542546,0.881578947368421,0.7236842105263158,0.4473684210526316,0.5526315789473685,0.0,pair_id_block,0.024850669576992737,0.03787508806313069,0.6447368421052632,0.8026315789473685,0.2894736842105263,0.6052631578947368,2000
learned_probe,all,6,42,heldout_countries,1.0,24,12,2.8602202755383055,2.1117022308593856,0.03925956935669695,0.03264514763132962,0.75,0.625,0.25,0.75,0.0,pair_id_block,0.01771550814929185,0.048542864217728854,0.5,0.75,0.0,0.5,2000
learned_probe,all,6,42,all_countries,2.0,76,38,2.8820674986805166,2.2308535533118916,0.07619173796568868,0.06294660996549652,0.881578947368421,0.7236842105263158,0.4473684210526316,0.5526315789473685,0.0,pair_id_block,0.050110055987679036,0.07610238543606992,0.6447368421052632,0.8026315789473685,0.2894736842105263,0.6052631578947368,2000
learned_probe,all,6,42,heldout_countries,2.0,24,12,2.9001538504246582,2.144775832688189,0.07919314424304956,0.06571874946013292,0.75,0.625,0.25,0.75,0.0,pair_id_block,0.03581133458212789,0.09747130079082725,0.5,0.75,0.0,0.5,2000
learned_probe,all,6,42,all_countries,4.0,76,38,2.9601319918005364,2.295066451552869,0.1542562310857085,0.12715950820647443,0.9078947368421053,0.7368421052631579,0.47368421052631576,0.5263157894736842,0.0,pair_id_block,0.10129299224850795,0.15352110879615818,0.6578947368421053,0.8157894736842105,0.3157894736842105,0.631578947368421,2000
learned_probe,all,6,42,heldout_countries,4.0,24,12,2.9820525853508193,2.2121780923836742,0.1610918791692105,0.13312100915561834,0.7916666666666666,0.625,0.25,0.75,0.0,pair_id_block,0.07307732932642567,0.1966268012439718,0.5,0.75,0.0,0.5,2000
random_direction,all,6,42,all_countries,-4.0,76,38,2.847027267632568,2.2016027900391477,0.04115216944346325,0.03369619116221819,0.881578947368421,0.7236842105263158,0.4473684210526316,0.5526315789473685,0.0,pair_id_block,0.02669270951235099,0.0403555494971116,0.6447368421052632,0.8026315789473685,0.2894736842105263,0.6052631578947368,2000
random_direction,all,6,42,heldout_countries,-4.0,24,12,2.8643209483766063,2.111907058240899,0.04336137805929258,0.03285079952953407,0.75,0.625,0.25,0.75,0.0,pair_id_block,0.019047309307258977,0.04460914470853657,0.5,0.75,0.0,0.5,2000
random_direction,all,6,42,all_countries,-2.0,76,38,2.8261709473333547,2.184721983102895,0.020295849144250283,0.016815384225964992,0.881578947368421,0.7236842105263158,0.4473684210526316,0.5526315789473685,0.0,pair_id_block,0.013252364263538067,0.02014083507527785,0.6447368421052632,0.8026315789473685,0.2894736842105263,0.6052631578947368,2000
random_direction,all,6,42,heldout_countries,-2.0,24,12,2.842132024792401,2.0953770842370307,0.02117245447508744,0.01632082552566517,0.75,0.625,0.25,0.75,0.0,pair_id_block,0.00935880502113635,0.02223110697899148,0.5,0.75,0.0,0.5,2000
random_direction,all,6,42,all_countries,-1.0,76,38,2.8159443829672695,2.1763003572289668,0.010069284778164942,0.008393758352037067,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,0.00660078164339509,0.010077319575462792,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
random_direction,all,6,42,heldout_countries,-1.0,24,12,2.831408542830483,2.0871849993367255,0.010448972513169466,0.008128740625359884,0.75,0.625,0.25,0.75,0.0,pair_id_block,0.00465230728740763,0.011111687157949718,0.5,0.75,0.0,0.5,2000
random_direction,all,6,42,all_countries,0.0,76,38,2.805875760714828,2.1679069433463947,0.0,0.0,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,0.0,0.0,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
random_direction,all,6,42,heldout_countries,0.0,24,12,2.8209607061816087,2.079057083228056,0.0,0.0,0.75,0.625,0.25,0.75,0.0,pair_id_block,0.0,0.0,0.5,0.75,0.0,0.5,2000
random_direction,all,6,42,all_countries,1.0,76,38,2.79598663227261,2.1595554976139217,-0.009889128442218363,-0.008351445732472595,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,-0.010045510943555378,-0.0065298307192469575,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
random_direction,all,6,42,heldout_countries,1.0,24,12,2.810800394350925,2.0710013343916143,-0.010160311830683583,-0.008055748836442134,0.75,0.625,0.25,0.75,0.0,pair_id_block,-0.011044301552573835,-0.004569875070958717,0.5,0.75,0.0,0.5,2000
random_direction,all,6,42,all_countries,2.0,76,38,2.786296780971844,2.151259193528508,-0.019578979742983654,-0.016647749817886942,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,-0.020055680353709512,-0.012963779963678543,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
random_direction,all,6,42,heldout_countries,2.0,24,12,2.800948293599049,2.0630303303852338,-0.02001241258255956,-0.016026752842822137,0.75,0.625,0.25,0.75,0.0,pair_id_block,-0.02203804883048214,-0.009049392582960582,0.5,0.75,0.0,0.5,2000
random_direction,all,6,42,all_countries,4.0,76,38,2.7676113024567592,2.1348943775942346,-0.038264458258068804,-0.033012565752159946,0.868421052631579,0.7105263157894737,0.42105263157894735,0.5789473684210527,0.0,pair_id_block,-0.03998725250241968,-0.02552792986305556,0.631578947368421,0.7894736842105263,0.2631578947368421,0.5789473684210527,2000
random_direction,all,6,42,heldout_countries,4.0,24,12,2.782241987984321,2.047391677970485,-0.03871871819728766,-0.03166540525757127,0.75,0.625,0.25,0.75,0.0,pair_id_block,-0.0437525006425321,-0.017711476058892835,0.5,0.75,0.0,0.5,2000
